,DateTime,CAISO_HourlyLoad,California_HourlyLoad
14222,2018-03-23 05:00:00-07:00,20571.0,25043
14223,2018-03-23 04:00:00-07:00,20010.0,24347
14224,2018-03-23 03:00:00-07:00,20134.0,24503
14225,2018-03-23 02:00:00-07:00,20450.0,24947
14226,2018-03-23 01:00:00-07:00,21097.0,25798
14227,2018-03-23 00:00:00-07:00,22296.0,27327
14228,2018-03-22 23:00:00-07:00,23978.0,29434
14229,2018-03-22 22:00:00-07:00,25779.0,31634
14230,2018-03-22 21:00:00-07:00,26890.0,32969
14231,2018-03-22 20:00:00-07:00,26863.0,32908
14232,2018-03-22 19:00:00-07:00,25305.0,31090
14233,2018-03-22 18:00:00-07:00,24261.0,29941
14234,2018-03-22 17:00:00-07:00,24076.0,29739
14235,2018-03-22 16:00:00-07:00,24545.0,30215
14236,2018-03-22 15:00:00-07:00,24600.0,30319
14237,2018-03-22 14:00:00-07:00,25057.0,30875
14238,2018-03-22 13:00:00-07:00,25324.0,31237
14239,2018-03-22 12:00:00-07:00,26244.0,32262
14240,2018-03-22 11:00:00-07:00,26669.0,32716
14241,2018-03-22 10:00:00-07:00,26495.0,32438
14242,2018-03-22 09:00:00-07:00,26095.0,31827
14243,2018-03-22 08:00:00-07:00,25599.0,31219
14244,2018-03-22 07:00:00-07:00,23962.0,29178
14245,2018-03-22 06:00:00-07:00,21517.0,26209
14246,2018-03-22 05:00:00-07:00,20592.0,24954
14247,2018-03-22 04:00:00-07:00,20342.0,24600
14248,2018-03-22 03:00:00-07:00,20518.0,24846
14249,2018-03-22 02:00:00-07:00,20941.0,25410
14250,2018-03-22 01:00:00-07:00,21488.0,26190
14251,2018-03-22 00:00:00-07:00,22412.0,27440
14252,2018-03-21 23:00:00-07:00,24138.0,29622
14253,2018-03-21 22:00:00-07:00,26060.0,32009
14254,2018-03-21 21:00:00-07:00,27321.0,33546
14255,2018-03-21 20:00:00-07:00,27646.0,33952
14256,2018-03-21 19:00:00-07:00,26264.0,32256
14257,2018-03-21 18:00:00-07:00,25500.0,31379
14258,2018-03-21 17:00:00-07:00,24909.0,30714
14259,2018-03-21 16:00:00-07:00,25117.0,30958
14260,2018-03-21 15:00:00-07:00,25183.0,31097
14261,2018-03-21 14:00:00-07:00,25351.0,31244
14262,2018-03-21 13:00:00-07:00,25593.0,31513
14263,2018-03-21 12:00:00-07:00,25885.0,31872
14264,2018-03-21 11:00:00-07:00,25885.0,31802
14265,2018-03-21 10:00:00-07:00,25600.0,31354
14266,2018-03-21 09:00:00-07:00,25365.0,30998
14267,2018-03-21 08:00:00-07:00,25231.0,30804
14268,2018-03-21 07:00:00-07:00,23827.0,29091
14269,2018-03-21 06:00:00-07:00,21450.0,26129
14270,2018-03-21 05:00:00-07:00,20484.0,24827
14271,2018-03-21 04:00:00-07:00,20003.0,24215
14272,2018-03-21 03:00:00-07:00,20132.0,24412
14273,2018-03-21 02:00:00-07:00,20605.0,25000
14274,2018-03-21 01:00:00-07:00,21298.0,25926
14275,2018-03-21 00:00:00-07:00,22234.0,27171
14276,2018-03-20 23:00:00-07:00,23898.0,29276
14277,2018-03-20 22:00:00-07:00,25958.0,31763
14278,2018-03-20 21:00:00-07:00,27344.0,33431
14279,2018-03-20 20:00:00-07:00,27648.0,33778
14280,2018-03-20 19:00:00-07:00,26564.0,32530
14281,2018-03-20 18:00:00-07:00,25992.0,31835
14282,2018-03-20 17:00:00-07:00,25432.0,31141
14283,2018-03-20 16:00:00-07:00,25416.0,31097
14284,2018-03-20 15:00:00-07:00,25838.0,31563
14285,2018-03-20 14:00:00-07:00,25619.0,31315
14286,2018-03-20 13:00:00-07:00,25389.0,31077
14287,2018-03-20 12:00:00-07:00,25622.0,31308
14288,2018-03-20 11:00:00-07:00,25174.0,30777
14289,2018-03-20 10:00:00-07:00,25192.0,30789
14290,2018-03-20 09:00:00-07:00,25348.0,30948
14291,2018-03-20 08:00:00-07:00,25248.0,30804
14292,2018-03-20 07:00:00-07:00,23790.0,29040
14293,2018-03-20 06:00:00-07:00,21303.0,25958
14294,2018-03-20 05:00:00-07:00,20122.0,24430
14295,2018-03-20 04:00:00-07:00,19764.0,23948
14296,2018-03-20 03:00:00-07:00,19848.0,24066
14297,2018-03-20 02:00:00-07:00,20311.0,24657
14298,2018-03-20 01:00:00-07:00,21046.0,25585
14299,2018-03-20 00:00:00-07:00,22019.0,26886
14300,2018-03-19 23:00:00-07:00,23755.0,29072
14301,2018-03-19 22:00:00-07:00,25770.0,31526
14302,2018-03-19 21:00:00-07:00,27092.0,33147
14303,2018-03-19 20:00:00-07:00,27177.0,33223
14304,2018-03-19 19:00:00-07:00,25294.0,30946
14305,2018-03-19 18:00:00-07:00,24174.0,29628
14306,2018-03-19 17:00:00-07:00,23681.0,29031
14307,2018-03-19 16:00:00-07:00,23395.0,28722
14308,2018-03-19 15:00:00-07:00,22977.0,28257
14309,2018-03-19 14:00:00-07:00,22851.0,28145
14310,2018-03-19 13:00:00-07:00,22935.0,28247
14311,2018-03-19 12:00:00-07:00,23415.0,28808
14312,2018-03-19 11:00:00-07:00,24143.0,29626
14313,2018-03-19 10:00:00-07:00,24647.0,30223
14314,2018-03-19 09:00:00-07:00,25483.0,31173
14315,2018-03-19 08:00:00-07:00,25953.0,31754
14316,2018-03-19 07:00:00-07:00,24454.0,29961
14317,2018-03-19 06:00:00-07:00,21590.0,26430
14318,2018-03-19 05:00:00-07:00,19974.0,24433
14319,2018-03-19 04:00:00-07:00,19694.0,24007
14320,2018-03-19 03:00:00-07:00,19699.0,24006
14321,2018-03-19 02:00:00-07:00,20055.0,24458
14322,2018-03-19 01:00:00-07:00,20713.0,25292
14323,2018-03-19 00:00:00-07:00,21518.0,26382
14324,2018-03-18 23:00:00-07:00,22876.0,28140
14325,2018-03-18 22:00:00-07:00,24498.0,30135
14326,2018-03-18 21:00:00-07:00,25513.0,31352
14327,2018-03-18 20:00:00-07:00,25440.0,31238
14328,2018-03-18 19:00:00-07:00,23559.0,28924
14329,2018-03-18 18:00:00-07:00,22151.0,27121
14330,2018-03-18 17:00:00-07:00,20713.0,25418
14331,2018-03-18 16:00:00-07:00,20239.0,24811
14332,2018-03-18 15:00:00-07:00,19538.0,24042
14333,2018-03-18 14:00:00-07:00,19370.0,23880
14334,2018-03-18 13:00:00-07:00,19689.0,24271
14335,2018-03-18 12:00:00-07:00,20235.0,24900
14336,2018-03-18 11:00:00-07:00,20443.0,25147
14337,2018-03-18 10:00:00-07:00,20771.0,25530
14338,2018-03-18 09:00:00-07:00,21090.0,25910
14339,2018-03-18 08:00:00-07:00,21394.0,26259
14340,2018-03-18 07:00:00-07:00,21251.0,26030
14341,2018-03-18 06:00:00-07:00,20387.0,24962
14342,2018-03-18 05:00:00-07:00,19990.0,24445
14343,2018-03-18 04:00:00-07:00,19892.0,24325
14344,2018-03-18 03:00:00-07:00,20103.0,24585
14345,2018-03-18 02:00:00-07:00,20626.0,25227
14346,2018-03-18 01:00:00-07:00,21177.0,25958
14347,2018-03-18 00:00:00-07:00,22126.0,27233
14348,2018-03-17 23:00:00-07:00,23470.0,28868
14349,2018-03-17 22:00:00-07:00,24651.0,30279
14350,2018-03-17 21:00:00-07:00,25255.0,31053
14351,2018-03-17 20:00:00-07:00,24954.0,30672
14352,2018-03-17 19:00:00-07:00,23034.0,28291
14353,2018-03-17 18:00:00-07:00,21959.0,26921
14354,2018-03-17 17:00:00-07:00,21298.0,26137
14355,2018-03-17 16:00:00-07:00,20985.0,25792
14356,2018-03-17 15:00:00-07:00,20724.0,25484
14357,2018-03-17 14:00:00-07:00,20952.0,25748
14358,2018-03-17 13:00:00-07:00,21268.0,26153
14359,2018-03-17 12:00:00-07:00,21785.0,26744
14360,2018-03-17 11:00:00-07:00,22296.0,27312
14361,2018-03-17 10:00:00-07:00,22649.0,27674
14362,2018-03-17 09:00:00-07:00,22914.0,27927
14363,2018-03-17 08:00:00-07:00,22784.0,27737
14364,2018-03-17 07:00:00-07:00,22114.0,26928
14365,2018-03-17 06:00:00-07:00,20927.0,25469
14366,2018-03-17 05:00:00-07:00,20322.0,24721
14367,2018-03-17 04:00:00-07:00,20211.0,24594
14368,2018-03-17 03:00:00-07:00,20484.0,24940
14369,2018-03-17 02:00:00-07:00,20995.0,25606
14370,2018-03-17 01:00:00-07:00,21697.0,26512
14371,2018-03-17 00:00:00-07:00,22994.0,28165
14372,2018-03-16 23:00:00-07:00,24634.0,30196
14373,2018-03-16 22:00:00-07:00,26158.0,32060
14374,2018-03-16 21:00:00-07:00,27048.0,33141
14375,2018-03-16 20:00:00-07:00,27021.0,33099
14376,2018-03-16 19:00:00-07:00,25365.0,31118
14377,2018-03-16 18:00:00-07:00,24234.0,29738
14378,2018-03-16 17:00:00-07:00,24172.0,29553
14379,2018-03-16 16:00:00-07:00,24318.0,29675
14380,2018-03-16 15:00:00-07:00,24348.0,29769
14381,2018-03-16 14:00:00-07:00,24651.0,30159
14382,2018-03-16 13:00:00-07:00,24864.0,30448
14383,2018-03-16 12:00:00-07:00,25371.0,31080
14384,2018-03-16 11:00:00-07:00,25867.0,31598
14385,2018-03-16 10:00:00-07:00,25912.0,31686
14386,2018-03-16 09:00:00-07:00,26386.0,32164
14387,2018-03-16 08:00:00-07:00,26444.0,32161
14388,2018-03-16 07:00:00-07:00,24755.0,30133
14389,2018-03-16 06:00:00-07:00,22204.0,27004
14390,2018-03-16 05:00:00-07:00,20774.0,25239
14391,2018-03-16 04:00:00-07:00,20173.0,24527
14392,2018-03-16 03:00:00-07:00,20328.0,24730
14393,2018-03-16 02:00:00-07:00,20775.0,25300
14394,2018-03-16 01:00:00-07:00,21616.0,26363
14395,2018-03-16 00:00:00-07:00,22728.0,27797
14396,2018-03-15 23:00:00-07:00,24530.0,30034
14397,2018-03-15 22:00:00-07:00,26359.0,32302
14398,2018-03-15 21:00:00-07:00,27546.0,33774
14399,2018-03-15 20:00:00-07:00,27632.0,33876
14400,2018-03-15 19:00:00-07:00,25788.0,31653
14401,2018-03-15 18:00:00-07:00,24477.0,30134
14402,2018-03-15 17:00:00-07:00,24318.0,29923
14403,2018-03-15 16:00:00-07:00,23898.0,29439
14404,2018-03-15 15:00:00-07:00,23963.0,29491
14405,2018-03-15 14:00:00-07:00,24251.0,29767
14406,2018-03-15 13:00:00-07:00,24606.0,30109
14407,2018-03-15 12:00:00-07:00,24551.0,30093
14408,2018-03-15 11:00:00-07:00,24793.0,30402
14409,2018-03-15 10:00:00-07:00,25421.0,30989
14410,2018-03-15 09:00:00-07:00,25973.0,31580
14411,2018-03-15 08:00:00-07:00,26331.0,31991
14412,2018-03-15 07:00:00-07:00,24517.0,29869
14413,2018-03-15 06:00:00-07:00,21913.0,26692
14414,2018-03-15 05:00:00-07:00,20874.0,25327
14415,2018-03-15 04:00:00-07:00,20451.0,24767
14416,2018-03-15 03:00:00-07:00,20646.0,25018
14417,2018-03-15 02:00:00-07:00,21149.0,25652
14418,2018-03-15 01:00:00-07:00,21808.0,26484
14419,2018-03-15 00:00:00-07:00,22690.0,27712
14420,2018-03-14 23:00:00-07:00,24515.0,29958
14421,2018-03-14 22:00:00-07:00,26297.0,32175
14422,2018-03-14 21:00:00-07:00,27486.0,33615
14423,2018-03-14 20:00:00-07:00,27532.0,33714
14424,2018-03-14 19:00:00-07:00,25679.0,31442
14425,2018-03-14 18:00:00-07:00,24489.0,30088
14426,2018-03-14 17:00:00-07:00,24065.0,29484
14427,2018-03-14 16:00:00-07:00,24059.0,29461
14428,2018-03-14 15:00:00-07:00,24356.0,29822
14429,2018-03-14 14:00:00-07:00,24736.0,30319
14430,2018-03-14 13:00:00-07:00,24774.0,30414
14431,2018-03-14 12:00:00-07:00,25568.0,31236
14432,2018-03-14 11:00:00-07:00,25721.0,31352
14433,2018-03-14 10:00:00-07:00,25623.0,31198
14434,2018-03-14 09:00:00-07:00,25741.0,31356
14435,2018-03-14 08:00:00-07:00,25830.0,31446
14436,2018-03-14 07:00:00-07:00,24154.0,29445
14437,2018-03-14 06:00:00-07:00,21733.0,26440
14438,2018-03-14 05:00:00-07:00,20424.0,24754
14439,2018-03-14 04:00:00-07:00,20154.0,24397
14440,2018-03-14 03:00:00-07:00,20294.0,24592
14441,2018-03-14 02:00:00-07:00,20816.0,25251
14442,2018-03-14 01:00:00-07:00,21623.0,26273
14443,2018-03-14 00:00:00-07:00,22453.0,27208
14444,2018-03-13 23:00:00-07:00,24275.0,29443
14445,2018-03-13 22:00:00-07:00,26121.0,31763
14446,2018-03-13 21:00:00-07:00,27414.0,33343
14447,2018-03-13 20:00:00-07:00,27795.0,33780
14448,2018-03-13 19:00:00-07:00,26430.0,32150
14449,2018-03-13 18:00:00-07:00,25557.0,31172
14450,2018-03-13 17:00:00-07:00,25297.0,31090
14451,2018-03-13 16:00:00-07:00,,30498
14452,2018-03-13 15:00:00-07:00,25308.0,31135
14453,2018-03-13 14:00:00-07:00,25588.0,31449
14454,2018-03-13 13:00:00-07:00,25507.0,31458
14455,2018-03-13 12:00:00-07:00,25803.0,31634
14456,2018-03-13 11:00:00-07:00,26112.0,31988
14457,2018-03-13 10:00:00-07:00,26244.0,32014
14458,2018-03-13 09:00:00-07:00,25967.0,31597
14459,2018-03-13 08:00:00-07:00,25506.0,30997
14460,2018-03-13 07:00:00-07:00,23842.0,28969
14461,2018-03-13 06:00:00-07:00,21418.0,25998
14462,2018-03-13 05:00:00-07:00,20259.0,24548
14463,2018-03-13 04:00:00-07:00,19919.0,24117
14464,2018-03-13 03:00:00-07:00,20078.0,24336
14465,2018-03-13 02:00:00-07:00,20577.0,24981
14466,2018-03-13 01:00:00-07:00,21267.0,25892
14467,2018-03-13 00:00:00-07:00,22224.0,27191
14468,2018-03-12 23:00:00-07:00,24032.0,29455
14469,2018-03-12 22:00:00-07:00,26067.0,31948
14470,2018-03-12 21:00:00-07:00,27480.0,33675
14471,2018-03-12 20:00:00-07:00,27984.0,34254
14472,2018-03-12 19:00:00-07:00,26607.0,32602
14473,2018-03-12 18:00:00-07:00,25620.0,31452
14474,2018-03-12 17:00:00-07:00,24936.0,30715
14475,2018-03-12 16:00:00-07:00,24544.0,30271
14476,2018-03-12 15:00:00-07:00,24610.0,30254
14477,2018-03-12 14:00:00-07:00,24429.0,30042
14478,2018-03-12 13:00:00-07:00,24087.0,29623
14479,2018-03-12 12:00:00-07:00,24229.0,29756
14480,2018-03-12 11:00:00-07:00,24161.0,29656
14481,2018-03-12 10:00:00-07:00,24594.0,30091
14482,2018-03-12 09:00:00-07:00,25021.0,30555
14483,2018-03-12 08:00:00-07:00,25108.0,30630
14484,2018-03-12 07:00:00-07:00,23459.0,28620
14485,2018-03-12 06:00:00-07:00,21130.0,25700
14486,2018-03-12 05:00:00-07:00,19743.0,23964
14487,2018-03-12 04:00:00-07:00,19190.0,23276
14488,2018-03-12 03:00:00-07:00,19187.0,23287
14489,2018-03-12 02:00:00-07:00,19603.0,23815
14490,2018-03-12 01:00:00-07:00,20309.0,24752
14491,2018-03-12 00:00:00-07:00,,26951
14492,2018-03-11 23:00:00-07:00,,28826
14493,2018-03-11 22:00:00-07:00,,30126
14494,2018-03-11 21:00:00-07:00,,30881
14495,2018-03-11 20:00:00-07:00,,30933
14496,2018-03-11 19:00:00-07:00,,29188
14497,2018-03-11 18:00:00-07:00,,27803
14498,2018-03-11 17:00:00-07:00,,27306
14499,2018-03-11 16:00:00-07:00,,26949
14500,2018-03-11 15:00:00-07:00,,26917
14501,2018-03-11 14:00:00-07:00,,26973
14502,2018-03-11 13:00:00-07:00,,27295
14503,2018-03-11 12:00:00-07:00,,27466
14504,2018-03-11 11:00:00-07:00,,27127
14505,2018-03-11 10:00:00-07:00,,26378
14506,2018-03-11 09:00:00-07:00,,25346
14507,2018-03-11 08:00:00-07:00,,24575
14508,2018-03-11 07:00:00-07:00,,23767
14509,2018-03-11 06:00:00-07:00,,23324
14510,2018-03-11 05:00:00-07:00,,23210
14511,2018-03-11 04:00:00-07:00,,23466
14512,2018-03-11 03:00:00-07:00,,24074
14513,2018-03-11 01:00:00-08:00,,25529
14514,2018-03-11 00:00:00-08:00,21226.0,26111
14515,2018-03-10 23:00:00-08:00,22693.0,27940
14516,2018-03-10 22:00:00-08:00,23980.0,29521
14517,2018-03-10 21:00:00-08:00,24916.0,30688
14518,2018-03-10 20:00:00-08:00,25482.0,31369
14519,2018-03-10 19:00:00-08:00,25554.0,31453
14520,2018-03-10 18:00:00-08:00,24222.0,29840
14521,2018-03-10 17:00:00-08:00,23121.0,28525
14522,2018-03-10 16:00:00-08:00,22798.0,28120
14523,2018-03-10 15:00:00-08:00,22527.0,27798
14524,2018-03-10 14:00:00-08:00,22487.0,27721
14525,2018-03-10 13:00:00-08:00,22540.0,27824
14526,2018-03-10 12:00:00-08:00,22844.0,28157
14527,2018-03-10 11:00:00-08:00,23013.0,28294
14528,2018-03-10 10:00:00-08:00,22715.0,27879
14529,2018-03-10 09:00:00-08:00,22019.0,26953
14530,2018-03-10 08:00:00-08:00,21034.0,25672
14531,2018-03-10 07:00:00-08:00,20300.0,24764
14532,2018-03-10 06:00:00-08:00,19565.0,23883
14533,2018-03-10 05:00:00-08:00,19262.0,23434
14534,2018-03-10 04:00:00-08:00,19203.0,23329
14535,2018-03-10 03:00:00-08:00,19449.0,23664
14536,2018-03-10 02:00:00-08:00,19955.0,24341
14537,2018-03-10 01:00:00-08:00,20836.0,25430
14538,2018-03-10 00:00:00-08:00,21695.0,26566
14539,2018-03-09 23:00:00-08:00,23323.0,28558
14540,2018-03-09 22:00:00-08:00,24724.0,30324
14541,2018-03-09 21:00:00-08:00,25939.0,31780
14542,2018-03-09 20:00:00-08:00,26736.0,32746
14543,2018-03-09 19:00:00-08:00,27075.0,33195
14544,2018-03-09 18:00:00-08:00,25643.0,31474
14545,2018-03-09 17:00:00-08:00,24510.0,30209
14546,2018-03-09 16:00:00-08:00,24188.0,29819
14547,2018-03-09 15:00:00-08:00,23786.0,29388
14548,2018-03-09 14:00:00-08:00,23895.0,29438
14549,2018-03-09 13:00:00-08:00,23510.0,28993
14550,2018-03-09 12:00:00-08:00,23421.0,28887
14551,2018-03-09 11:00:00-08:00,23632.0,29084
14552,2018-03-09 10:00:00-08:00,23865.0,29268
14553,2018-03-09 09:00:00-08:00,24065.0,29385
14554,2018-03-09 08:00:00-08:00,24110.0,29386
14555,2018-03-09 07:00:00-08:00,23519.0,28643
14556,2018-03-09 06:00:00-08:00,21987.0,26663
14557,2018-03-09 05:00:00-08:00,20423.0,24738
14558,2018-03-09 04:00:00-08:00,19785.0,23981
14559,2018-03-09 03:00:00-08:00,19850.0,24096
14560,2018-03-09 02:00:00-08:00,20278.0,24610
14561,2018-03-09 01:00:00-08:00,20969.0,25500
14562,2018-03-09 00:00:00-08:00,21669.0,26493
14563,2018-03-08 23:00:00-08:00,23298.0,28536
14564,2018-03-08 22:00:00-08:00,25258.0,30970
14565,2018-03-08 21:00:00-08:00,26647.0,32687
14566,2018-03-08 20:00:00-08:00,27458.0,33670
14567,2018-03-08 19:00:00-08:00,27542.0,33793
14568,2018-03-08 18:00:00-08:00,25851.0,31738
14569,2018-03-08 17:00:00-08:00,24642.0,30381
14570,2018-03-08 16:00:00-08:00,24382.0,30001
14571,2018-03-08 15:00:00-08:00,23904.0,29485
14572,2018-03-08 14:00:00-08:00,23513.0,29029
14573,2018-03-08 13:00:00-08:00,23395.0,28883
14574,2018-03-08 12:00:00-08:00,23617.0,29097
14575,2018-03-08 11:00:00-08:00,23843.0,29322
14576,2018-03-08 10:00:00-08:00,24170.0,29632
14577,2018-03-08 09:00:00-08:00,24318.0,29787
14578,2018-03-08 08:00:00-08:00,24773.0,30208
14579,2018-03-08 07:00:00-08:00,23943.0,29191
14580,2018-03-08 06:00:00-08:00,22021.0,26739
14581,2018-03-08 05:00:00-08:00,20475.0,24845
14582,2018-03-08 04:00:00-08:00,19891.0,24128
14583,2018-03-08 03:00:00-08:00,19949.0,24212
14584,2018-03-08 02:00:00-08:00,20349.0,24709
14585,2018-03-08 01:00:00-08:00,21022.0,25582
14586,2018-03-08 00:00:00-08:00,21772.0,26594
14587,2018-03-07 23:00:00-08:00,23431.0,28706
14588,2018-03-07 22:00:00-08:00,25245.0,30954
14589,2018-03-07 21:00:00-08:00,26594.0,32651
14590,2018-03-07 20:00:00-08:00,27382.0,33624
14591,2018-03-07 19:00:00-08:00,27522.0,33799
14592,2018-03-07 18:00:00-08:00,25722.0,31648
14593,2018-03-07 17:00:00-08:00,24415.0,30060
14594,2018-03-07 16:00:00-08:00,23818.0,29369
14595,2018-03-07 15:00:00-08:00,23703.0,29236
14596,2018-03-07 14:00:00-08:00,23469.0,28985
14597,2018-03-07 13:00:00-08:00,23546.0,29106
14598,2018-03-07 12:00:00-08:00,23988.0,29596
14599,2018-03-07 11:00:00-08:00,24493.0,30182
14600,2018-03-07 10:00:00-08:00,25265.0,30999
14601,2018-03-07 09:00:00-08:00,25647.0,31381
14602,2018-03-07 08:00:00-08:00,25300.0,30871
14603,2018-03-07 07:00:00-08:00,24131.0,29503
14604,2018-03-07 06:00:00-08:00,22214.0,27039
14605,2018-03-07 05:00:00-08:00,20619.0,25034
14606,2018-03-07 04:00:00-08:00,19948.0,24223
14607,2018-03-07 03:00:00-08:00,19943.0,24240
14608,2018-03-07 02:00:00-08:00,20327.0,24700
14609,2018-03-07 01:00:00-08:00,21061.0,25620
14610,2018-03-07 00:00:00-08:00,22039.0,26882
14611,2018-03-06 23:00:00-08:00,23507.0,28780
14612,2018-03-06 22:00:00-08:00,25362.0,31064
14613,2018-03-06 21:00:00-08:00,26732.0,32764
14614,2018-03-06 20:00:00-08:00,27546.0,33772
14615,2018-03-06 19:00:00-08:00,27698.0,33976
14616,2018-03-06 18:00:00-08:00,25651.0,31575
14617,2018-03-06 17:00:00-08:00,24286.0,29896
14618,2018-03-06 16:00:00-08:00,23807.0,29271
14619,2018-03-06 15:00:00-08:00,23370.0,28810
14620,2018-03-06 14:00:00-08:00,22922.0,28307
14621,2018-03-06 13:00:00-08:00,22560.0,27945
14622,2018-03-06 12:00:00-08:00,22678.0,28110
14623,2018-03-06 11:00:00-08:00,23143.0,28614
14624,2018-03-06 10:00:00-08:00,23972.0,29546
14625,2018-03-06 09:00:00-08:00,24528.0,30147
14626,2018-03-06 08:00:00-08:00,25297.0,30937
14627,2018-03-06 07:00:00-08:00,24939.0,30460
14628,2018-03-06 06:00:00-08:00,22754.0,27780
14629,2018-03-06 05:00:00-08:00,21262.0,25886
14630,2018-03-06 04:00:00-08:00,20513.0,24933
14631,2018-03-06 03:00:00-08:00,20506.0,24938
14632,2018-03-06 02:00:00-08:00,20895.0,25418
14633,2018-03-06 01:00:00-08:00,21597.0,26311
14634,2018-03-06 00:00:00-08:00,22547.0,27582
14635,2018-03-05 23:00:00-08:00,24099.0,29541
14636,2018-03-05 22:00:00-08:00,26041.0,31904
14637,2018-03-05 21:00:00-08:00,27423.0,33594
14638,2018-03-05 20:00:00-08:00,28095.0,34369
14639,2018-03-05 19:00:00-08:00,28158.0,34433
14640,2018-03-05 18:00:00-08:00,26015.0,31875
14641,2018-03-05 17:00:00-08:00,24346.0,29904
14642,2018-03-05 16:00:00-08:00,23542.0,28909
14643,2018-03-05 15:00:00-08:00,22875.0,28193
14644,2018-03-05 14:00:00-08:00,22549.0,27869
14645,2018-03-05 13:00:00-08:00,22521.0,27875
14646,2018-03-05 12:00:00-08:00,22865.0,28289
14647,2018-03-05 11:00:00-08:00,23407.0,28936
14648,2018-03-05 10:00:00-08:00,24163.0,29783
14649,2018-03-05 09:00:00-08:00,24788.0,30541
14650,2018-03-05 08:00:00-08:00,25713.0,31561
14651,2018-03-05 07:00:00-08:00,25239.0,30923
14652,2018-03-05 06:00:00-08:00,22822.0,27992
14653,2018-03-05 05:00:00-08:00,20894.0,25651
14654,2018-03-05 04:00:00-08:00,20343.0,24891
14655,2018-03-05 03:00:00-08:00,20328.0,24840
14656,2018-03-05 02:00:00-08:00,20513.0,25089
14657,2018-03-05 01:00:00-08:00,20908.0,25650
14658,2018-03-05 00:00:00-08:00,21632.0,26664
14659,2018-03-04 23:00:00-08:00,23204.0,28574
14660,2018-03-04 22:00:00-08:00,24649.0,30279
14661,2018-03-04 21:00:00-08:00,25573.0,31234
14662,2018-03-04 20:00:00-08:00,26068.0,31740
14663,2018-03-04 19:00:00-08:00,25818.0,31379
14664,2018-03-04 18:00:00-08:00,23191.0,28305
14665,2018-03-04 17:00:00-08:00,21297.0,26160
14666,2018-03-04 16:00:00-08:00,19986.0,24733
14667,2018-03-04 15:00:00-08:00,19226.0,23942
14668,2018-03-04 14:00:00-08:00,18867.0,23593
14669,2018-03-04 13:00:00-08:00,19018.0,23802
14670,2018-03-04 12:00:00-08:00,19500.0,24389
14671,2018-03-04 11:00:00-08:00,19954.0,24916
14672,2018-03-04 10:00:00-08:00,20469.0,25460
14673,2018-03-04 09:00:00-08:00,21136.0,26115
14674,2018-03-04 08:00:00-08:00,21170.0,26067
14675,2018-03-04 07:00:00-08:00,21130.0,25974
14676,2018-03-04 06:00:00-08:00,20704.0,25430
14677,2018-03-04 05:00:00-08:00,20192.0,24818
14678,2018-03-04 04:00:00-08:00,20010.0,24610
14679,2018-03-04 03:00:00-08:00,20131.0,24755
14680,2018-03-04 02:00:00-08:00,20537.0,25257
14681,2018-03-04 01:00:00-08:00,21159.0,26033
14682,2018-03-04 00:00:00-08:00,21896.0,27075
14683,2018-03-03 23:00:00-08:00,23232.0,28676
14684,2018-03-03 22:00:00-08:00,24622.0,30299
14685,2018-03-03 21:00:00-08:00,25535.0,31359
14686,2018-03-03 20:00:00-08:00,25938.0,31833
14687,2018-03-03 19:00:00-08:00,25994.0,31872
14688,2018-03-03 18:00:00-08:00,24021.0,29572
14689,2018-03-03 17:00:00-08:00,22362.0,27670
14690,2018-03-03 16:00:00-08:00,21648.0,26809
14691,2018-03-03 15:00:00-08:00,21890.0,27034
14692,2018-03-03 14:00:00-08:00,21762.0,26837
14693,2018-03-03 13:00:00-08:00,21706.0,26806
14694,2018-03-03 12:00:00-08:00,22132.0,27354
14695,2018-03-03 11:00:00-08:00,22456.0,27831
14696,2018-03-03 10:00:00-08:00,22489.0,27953
14697,2018-03-03 09:00:00-08:00,22054.0,27460
14698,2018-03-03 08:00:00-08:00,21712.0,26854
14699,2018-03-03 07:00:00-08:00,21359.0,26310
14700,2018-03-03 06:00:00-08:00,20633.0,25437
14701,2018-03-03 05:00:00-08:00,20267.0,24895
14702,2018-03-03 04:00:00-08:00,20205.0,24805
14703,2018-03-03 03:00:00-08:00,20453.0,25106
14704,2018-03-03 02:00:00-08:00,20874.0,25648
14705,2018-03-03 01:00:00-08:00,21434.0,26391
14706,2018-03-03 00:00:00-08:00,22694.0,27903
14707,2018-03-02 23:00:00-08:00,24359.0,29935
14708,2018-03-02 22:00:00-08:00,25955.0,31857
14709,2018-03-02 21:00:00-08:00,27157.0,33329
14710,2018-03-02 20:00:00-08:00,27864.0,34169
14711,2018-03-02 19:00:00-08:00,28123.0,34519
14712,2018-03-02 18:00:00-08:00,26803.0,33016
14713,2018-03-02 17:00:00-08:00,25483.0,31523
14714,2018-03-02 16:00:00-08:00,24860.0,30795
14715,2018-03-02 15:00:00-08:00,24378.0,30295
14716,2018-03-02 14:00:00-08:00,24797.0,30776
14717,2018-03-02 13:00:00-08:00,25003.0,31018
14718,2018-03-02 12:00:00-08:00,24621.0,30681
14719,2018-03-02 11:00:00-08:00,24742.0,30815
14720,2018-03-02 10:00:00-08:00,25159.0,31213
14721,2018-03-02 09:00:00-08:00,25587.0,31586
14722,2018-03-02 08:00:00-08:00,25847.0,31698
14723,2018-03-02 07:00:00-08:00,24851.0,30400
