time,apparentTemperatureHigh,apparentTemperatureLow,apparentTemperatureMax,apparentTemperatureMin,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMax,temperatureMin,uvIndex,visibility,windBearing,windGust,windSpeed
01-01-2016,53.215999999999994,38.102,53.215999999999994,34.786,0.17600000000000002,24.939999999999998,0.522,0.74,0.0,0.0,0.0,1020.9440000000001,1451661246.4,1451696097.4,53.556,38.970000000000006,53.556,35.8,2.4,7.656000000000001,281.2,9.988,1.5500000000000003
01-01-2017,52.314,41.958000000000006,52.314,40.05,0.708,38.928,0.768,0.11000000000000001,0.00052,0.006900000000000001,0.36,1013.624,1483283652.6,1483318532.8,52.43399999999999,42.922000000000004,52.43399999999999,40.768,2.4,8.472,201.2,9.872,2.086
01-01-2018,66.46799999999999,45.264,66.46799999999999,42.55,0.308,40.228,0.646,0.49000000000000005,0.0,0.0,0.0,1022.0899999999999,1514819650.4,1514854521.0,66.46799999999999,45.264,66.46799999999999,42.55,2.2,5.491999999999999,231.0,6.327999999999999,0.53
01-02-2016,53.70399999999999,41.892,53.70399999999999,38.374,0.344,30.503999999999998,0.5660000000000001,0.77,0.0,0.0,0.0,1018.5800000000002,1451747654.6,1451782544.0,53.70399999999999,41.892,53.70399999999999,39.242000000000004,2.2,7.672,192.0,8.638,1.0859999999999999
01-02-2017,49.548,42.751999999999995,49.548,41.964,0.752,39.374,0.7699999999999999,0.15,0.00128,0.006560000000000001,0.258,1016.9099999999999,1483370059.2,1483404980.0,50.06,43.674,50.06,42.928,2.0,8.842,137.2,8.446000000000002,1.8940000000000001
01-02-2018,64.946,46.69799999999999,64.946,45.264,0.30600000000000005,41.568,0.6599999999999999,0.53,0.0,0.0,0.0,1021.29,1514906057.6,1514940968.2,64.946,46.69799999999999,64.946,45.264,2.2,5.858,230.8,7.1,0.674
01-03-2016,58.779999999999994,44.242000000000004,58.779999999999994,41.892,0.302,35.196,0.588,0.8,2e-05,0.00035999999999999997,0.052000000000000005,1012.808,1451834061.0,1451868992.0,58.779999999999994,44.242000000000004,58.779999999999994,41.892,2.4,8.156,188.0,10.674000000000001,1.2120000000000002
01-03-2017,53.391999999999996,45.424,53.508,42.751999999999995,0.704,41.526,0.782,0.18,0.015560000000000001,0.05574,0.594,1018.2280000000001,1483456464.4,1483491429.2,53.391999999999996,46.896,53.508,43.79,2.2,7.703999999999999,184.6,10.558000000000002,2.5679999999999996
01-03-2018,66.274,51.955999999999996,66.274,46.69799999999999,0.392,42.726,0.6439999999999999,0.57,0.00016,0.00354,0.176,1017.86,1514992463.2,1515027417.0,66.274,51.955999999999996,66.274,46.69799999999999,2.4,5.054,61.2,7.667999999999999,0.34199999999999997
01-04-2016,55.712,48.282,55.712,44.244,0.826,40.656,0.712,0.8299999999999998,0.006959999999999999,0.026500000000000003,0.576,1008.6120000000001,1451920465.4,1451955441.2,55.712,49.804,55.712,44.244,1.8,7.022,75.6,9.074,1.4260000000000002
01-04-2017,56.153999999999996,45.834,56.218,45.916,0.7539999999999999,45.69,0.812,0.22000000000000003,0.012819999999999998,0.06486,0.776,1015.4460000000001,1483542867.2,1483577879.2,56.153999999999996,46.704,56.218,46.486,2.2,8.065999999999999,187.6,12.232,2.582
01-04-2018,66.364,53.284000000000006,66.60600000000001,51.955999999999996,0.58,46.89800000000001,0.704,0.6,0.0089,0.028460000000000003,0.548,1019.28,1515078866.4,1515113866.8,66.364,53.284000000000006,66.60600000000001,51.955999999999996,1.8,4.294,146.4,8.524000000000001,0.97
01-05-2016,54.538,44.902,54.538,47.400000000000006,0.914,46.757999999999996,0.8399999999999999,0.86,0.04096,0.17704,1.0,1007.6279999999999,1452006867.6,1452041891.4,54.538,46.94,54.538,47.944,2.0,6.894,156.0,15.112,2.626
01-05-2017,51.86199999999999,36.076,52.63199999999999,40.612,0.568,40.797999999999995,0.76,0.26,0.00622,0.02198,0.5740000000000001,1016.4039999999999,1483629268.0,1483664330.4,52.761999999999986,36.980000000000004,53.45,41.922,2.0,7.609999999999999,294.8,10.559999999999999,2.7939999999999996
01-05-2018,68.066,53.45799999999999,68.066,53.342,0.492,50.878,0.744,0.64,0.0054199999999999995,0.023920000000000004,0.39,1021.2139999999999,1515165268.0,1515200317.8,68.066,53.45799999999999,68.066,53.342,2.4,5.992,181.4,8.7,1.2819999999999998
01-06-2016,53.25,44.292,53.25,44.236,0.8540000000000001,44.05800000000001,0.8300000000000001,0.89,0.02288,0.12546,0.97,1009.686,1452093268.2,1452128343.4,53.553999999999995,45.428,53.65599999999999,46.023999999999994,2.2,8.11,148.8,18.306,4.215999999999999
01-06-2017,52.989999999999995,43.424,52.989999999999995,36.076,0.25199999999999995,35.052,0.712,0.29,0.0,0.0,0.0,1019.4159999999999,1483715667.4,1483750783.2,52.989999999999995,43.674,52.989999999999995,36.980000000000004,2.4,8.952,286.4,6.779999999999999,1.266
01-06-2018,64.068,48.192,64.068,51.24399999999999,0.5660000000000001,50.634,0.8,0.67,0.0013599999999999999,0.01444,0.258,1021.2599999999999,1515251667.4,1515286770.2,64.068,48.192,64.068,51.24399999999999,2.2,6.898000000000001,291.0,7.962000000000001,1.282
01-07-2016,52.66799999999999,39.974000000000004,52.66799999999999,43.628,0.774,42.726,0.8240000000000001,0.9200000000000002,0.006959999999999999,0.03246,0.8320000000000001,1013.552,1452179666.8,1452214796.2,52.66799999999999,40.4,52.66799999999999,43.936,2.2,8.132,263.6,9.703999999999999,1.488
01-07-2017,58.098,54.0,58.327999999999996,43.716,0.844,44.572,0.796,0.33,0.018959999999999998,0.05693999999999999,0.784,1018.2540000000001,1483802064.2,1483837236.8,58.098,54.0,58.327999999999996,44.068,2.2,6.438,154.6,10.638,2.4699999999999998
01-07-2018,62.612,53.944,62.612,48.192,0.492,47.902,0.796,0.71,0.0,0.0001,0.0,1019.28,1515338065.0,1515373223.8,62.612,53.944,62.612,48.192,2.2,7.023999999999999,285.4,6.262,0.6619999999999999
01-08-2016,52.644000000000005,43.08,52.644000000000005,39.616,0.5800000000000001,40.46,0.8200000000000001,0.95,0.00046,0.00352,0.162,1018.808,1452266063.2,1452301250.0,52.644000000000005,43.458000000000006,52.644000000000005,40.328,2.2,6.284000000000001,202.8,6.773999999999999,0.33199999999999996
01-08-2017,68.35400000000001,53.322,68.35400000000001,54.926,0.6859999999999999,50.422000000000004,0.7300000000000001,0.37,0.04342,0.12494000000000001,0.6,1015.0880000000001,1483888459.4,1483923691.4,68.35400000000001,53.322,68.35400000000001,54.926,2.4,7.386,158.4,14.988,4.01
01-08-2018,61.068000000000005,54.012,61.507999999999996,53.988,0.89,51.016,0.8160000000000001,0.74,0.024419999999999997,0.06702,0.946,1011.088,1515424460.6,1515459678.0,61.068000000000005,54.012,61.507999999999996,53.988,2.2,6.18,144.6,10.888,1.704
01-09-2016,54.068,47.510000000000005,54.077999999999996,42.58,0.8380000000000001,42.164,0.7939999999999999,0.9800000000000001,0.0071400000000000005,0.01636,0.568,1021.5459999999999,1452352458.0,1452387705.0,54.068,47.510000000000005,54.077999999999996,43.568,2.2,7.6,122.8,7.75,1.26
01-09-2017,57.69,50.456,59.14399999999999,51.834,0.688,48.459999999999994,0.79,0.4,0.00922,0.07212,0.9339999999999999,1017.292,1483974852.4,1484010147.4,57.948,51.012,59.14399999999999,51.906000000000006,2.2,8.302000000000001,179.0,12.912,2.8899999999999997
01-09-2018,59.678,50.738,61.334,52.33399999999999,0.8619999999999999,51.05200000000001,0.8320000000000001,0.78,0.02496,0.11338,1.0,1006.168,1515510854.4,1515546133.4,59.678,50.892,61.322,52.33399999999999,2.4,7.186,166.2,18.362000000000002,1.918
01-10-2016,57.141999999999996,44.09400000000001,57.141999999999996,46.254000000000005,0.648,44.4,0.7959999999999999,0.03,0.00012000000000000002,0.0017000000000000001,0.122,1022.732,1452438850.8,1452474161.0,57.141999999999996,44.09400000000001,57.141999999999996,46.254000000000005,2.2,8.092,229.2,6.042,0.9259999999999999
01-10-2017,57.762,49.797999999999995,57.774,50.614,0.844,48.416,0.8240000000000001,0.44000000000000006,0.031059999999999997,0.09018000000000001,0.584,1013.798,1484061243.8,1484096603.8,57.762,50.056,57.774,51.048,2.4,7.280000000000001,162.4,15.959999999999999,4.532
01-10-2018,56.99399999999999,48.152,56.99399999999999,49.568,0.85,48.20799999999999,0.8379999999999999,0.8100000000000002,0.00076,0.004399999999999999,0.39,1018.9980000000002,1515597245.8,1515632590.0,56.99399999999999,48.152,56.99399999999999,49.568,2.2,8.764,226.0,9.437999999999999,2.226
01-11-2016,58.239999999999995,41.976,58.239999999999995,44.370000000000005,0.40599999999999997,42.082,0.7500000000000001,0.06,2e-05,0.00017999999999999998,0.032,1026.122,1452525241.4,1452560617.8,58.239999999999995,42.368,58.239999999999995,44.370000000000005,2.6,7.712000000000001,103.0,7.092000000000001,0.852
01-11-2017,57.324,47.056000000000004,57.324,49.038,0.754,46.536,0.794,0.48,0.00466,0.04066000000000001,0.7700000000000001,1012.5840000000001,1484147633.0,1484183061.6,57.324,47.722,57.324,49.038,2.2,8.166,203.0,12.116000000000001,2.35
01-11-2018,61.620000000000005,47.134,61.674,47.897999999999996,0.454,48.222,0.826,0.8400000000000001,4e-05,0.00023999999999999998,0.041999999999999996,1024.946,1515683635.6,1515719047.4,61.620000000000005,47.134,61.674,47.897999999999996,2.4,7.544,235.2,8.106,0.9420000000000002
01-12-2016,59.29600000000001,44.624,59.29600000000001,41.976,0.37,39.428,0.708,0.1,0.00218,0.02276,0.2,1023.052,1452611630.2,1452647075.8,59.29600000000001,46.256,59.29600000000001,42.368,2.4,7.138,85.4,11.106,0.954
01-12-2017,53.504000000000005,41.873999999999995,53.504000000000005,44.61,0.844,43.93,0.826,0.52,0.00866,0.045020000000000004,0.79,1013.626,1484234020.4,1484269520.0,53.504000000000005,43.336,53.504000000000005,45.006,2.2,8.008000000000001,193.8,8.559999999999999,1.484
01-12-2018,62.763999999999996,48.465999999999994,62.763999999999996,46.864000000000004,0.5439999999999999,47.362,0.806,0.8699999999999999,0.0,5.9999999999999995e-05,0.0,1025.7279999999998,1515770023.2,1515805505.6,62.763999999999996,48.9,62.763999999999996,47.028000000000006,2.2,5.428,261.6,8.081999999999999,1.22
01-13-2016,59.91799999999999,41.727999999999994,59.91799999999999,43.584,0.496,41.686,0.6900000000000001,0.13,0.01076,0.04958,0.4,1019.5240000000001,1452698017.2,1452733534.4,59.91799999999999,41.727999999999994,59.91799999999999,43.896,2.2,8.33,167.2,12.614,2.2960000000000003
01-13-2017,53.41199999999999,42.254000000000005,53.754,41.8,0.558,39.77,0.776,0.55,0.00338,0.01614,0.358,1019.874,1484320405.4,1484355979.4,53.581999999999994,42.528000000000006,53.754,43.06400000000001,2.2,7.214,315.0,8.394,2.216
01-13-2018,63.172000000000004,49.482000000000006,63.172000000000004,48.536,0.564,43.382,0.72,0.9,0.0,0.0,0.0,1023.1879999999999,1515856409.2,1515891964.6,63.172000000000004,49.512,63.172000000000004,48.970000000000006,2.2,5.2219999999999995,226.6,7.156000000000001,1.19
01-14-2016,53.35,45.876,53.61999999999999,41.727999999999994,0.558,41.93000000000001,0.806,0.17,0.00722,0.02324,0.396,1019.8720000000001,1452784402.0,1452819993.8,53.35,45.97,53.61999999999999,41.727999999999994,2.4,7.356,225.6,11.895999999999999,0.9460000000000003
01-14-2017,52.918000000000006,42.989999999999995,52.918000000000006,42.47,0.506,39.55,0.77,0.59,4e-05,0.00052,0.05600000000000001,1021.484,1484406788.8,1484442439.4,52.918000000000006,43.13399999999999,52.918000000000006,42.528000000000006,2.2,6.6,233.4,6.720000000000001,1.182
01-14-2018,63.624,46.815999999999995,63.624,48.854,0.4920000000000001,43.492000000000004,0.716,0.93,0.0,0.0,0.0,1021.54,1515942793.0,1515978424.8,63.624,46.815999999999995,63.624,48.968,2.4,5.212000000000001,192.4,7.828,0.43200000000000005
01-15-2016,57.208000000000006,47.08200000000001,57.208000000000006,45.462,0.6180000000000001,44.442,0.7879999999999999,0.21000000000000002,0.00186,0.020659999999999998,0.57,1019.232,1452870784.8,1452906454.0,57.208000000000006,47.08200000000001,57.208000000000006,45.462,2.6,8.258,239.6,7.848000000000001,0.798
01-15-2017,52.757999999999996,42.568,52.757999999999996,42.49399999999999,0.714,39.344,0.764,0.62,0.0,0.0,0.0,1020.406,1484493170.4,1484528900.2,52.757999999999996,43.083999999999996,52.757999999999996,42.49399999999999,2.2,7.192,288.8,6.5859999999999985,1.112
01-15-2018,61.636,48.968,61.636,46.815999999999995,0.462,45.0,0.7639999999999999,0.96,2e-05,0.0006000000000000001,0.06,1019.8100000000001,1516029174.8,1516064885.0,61.636,49.244,61.636,46.815999999999995,2.6,4.248,269.8,6.780000000000001,0.42400000000000004
01-16-2016,60.038,48.19,60.038,47.184000000000005,0.5799999999999998,46.284,0.796,0.25,0.007339999999999999,0.03205999999999999,0.688,1021.9100000000001,1452957165.8,1452992915.0,60.038,48.568,60.038,47.184000000000005,2.6,7.786,162.6,9.532,1.1059999999999999
01-16-2017,55.510000000000005,37.646,55.510000000000005,40.406,0.454,38.324,0.734,0.65,0.0,0.0,0.0,1020.46,1484579550.0,1484615361.4,55.510000000000005,37.646,55.510000000000005,40.922000000000004,2.2,7.108,170.6,7.494,1.026
01-16-2018,60.827999999999996,50.108,60.827999999999996,48.968,0.664,48.22,0.8220000000000001,0.99,0.0023,0.0254,0.384,1022.4699999999999,1516115555.2,1516151346.4,60.827999999999996,50.108,60.827999999999996,49.244,2.4,4.624,300.6,7.496,0.968
01-17-2016,62.507999999999996,52.08399999999999,62.507999999999996,48.286,0.492,48.068,0.7939999999999999,0.28,0.01958,0.057479999999999996,0.4,1019.93,1453043544.8,1453079376.6,62.507999999999996,52.08399999999999,62.507999999999996,48.664,2.8,7.403999999999999,167.6,12.57,2.2299999999999995
01-17-2017,55.956,42.684,55.956,37.646,0.308,38.842,0.782,0.68,0.00011999999999999999,0.0017000000000000001,0.122,1020.4,1484665927.8,1484701823.6,55.956,42.684,55.956,37.646,2.8,5.118,201.4,7.752,0.49799999999999994
01-17-2018,60.55800000000001,49.208000000000006,60.55800000000001,50.108,0.74,48.114,0.826,0.02,0.0,0.0,0.0,1022.884,1516201933.0,1516237808.4,60.55800000000001,49.572,60.55800000000001,50.108,2.2,4.396,189.6,7.042,0.6900000000000001
01-18-2016,60.668000000000006,51.274,60.668000000000006,51.464,0.7200000000000001,50.082,0.8219999999999998,0.32,0.0126,0.08344,0.736,1020.708,1453129922.0,1453165839.0,60.668000000000006,51.274,60.668000000000006,51.464,2.2,8.136,157.8,10.894000000000002,1.8540000000000003
01-18-2017,52.76800000000001,46.245999999999995,52.884,42.018,0.772,42.44799999999999,0.806,0.72,0.025980000000000003,0.08553999999999999,0.876,1016.4720000000001,1484752303.6,1484788286.0,53.76800000000001,47.998,53.76800000000001,42.93,2.4,6.0680000000000005,148.2,20.156,3.114
01-18-2018,61.576,46.016000000000005,61.638,48.202,0.6439999999999999,47.516,0.8140000000000001,0.05,0.00492,0.029400000000000003,0.4,1018.0840000000001,1516288309.4,1516324270.6,61.576,46.794,61.638,48.565999999999995,2.6,4.3660000000000005,170.4,9.940000000000001,1.5559999999999998
01-19-2016,59.16400000000001,48.879999999999995,59.16400000000001,50.344,0.636,49.712,0.8360000000000001,0.36,0.02422,0.13478,0.8,1018.9119999999999,1453216297.6,1453252301.6,59.16400000000001,48.879999999999995,59.16400000000001,50.344,2.2,7.85,167.4,15.564000000000002,3.5480000000000005
01-19-2017,55.936,44.246,55.936,47.06600000000001,0.806,45.67999999999999,0.8160000000000001,0.75,0.010519999999999998,0.06968,0.9400000000000001,1011.0220000000002,1484838677.4,1484874749.2,56.076,47.162,56.076,47.552,2.6,8.139999999999999,161.8,13.486,2.494
01-19-2018,55.426,41.692,55.576,44.552,0.54,43.678,0.796,0.08,0.00186,0.01022,0.458,1017.6380000000001,1516374683.6,1516410734.0,55.496,41.906,55.576,45.068,2.6,7.99,277.0,10.118,2.178
01-20-2016,61.08,49.028,61.08,48.879999999999995,0.656,49.056000000000004,0.8300000000000001,0.39,0.0,0.00022,0.0,1023.5139999999999,1453302671.0,1453338765.0,61.08,49.028,61.08,48.879999999999995,2.2,6.856,307.0,7.634,0.8720000000000001
01-20-2017,51.964,44.274,51.964,44.238,0.9179999999999999,44.494,0.844,0.78,0.0346,0.1498,1.0,998.516,1484925049.2,1484961212.8,51.974000000000004,45.605999999999995,52.076,46.784000000000006,2.2,7.524000000000001,158.2,21.952,4.926
01-20-2018,54.696000000000005,37.854,54.696000000000005,40.217999999999996,0.22799999999999998,36.98199999999999,0.704,0.12,0.0,0.0,0.0,1020.3040000000001,1516461056.2,1516497197.4,54.696000000000005,38.068,54.696000000000005,40.46999999999999,2.6,9.303999999999998,258.0,10.664000000000001,2.266
01-21-2016,63.27,50.396,63.27,49.028,0.672,47.089999999999996,0.7699999999999999,0.43,0.00088,0.01042,0.2,1021.3219999999999,1453389042.6,1453425228.4,63.27,50.46,63.27,49.028,2.4,5.848000000000001,98.0,10.304,0.8220000000000001
01-21-2017,54.102,45.028,54.102,43.714000000000006,0.7539999999999999,42.370000000000005,0.772,0.8100000000000002,0.006659999999999999,0.03538,0.676,1009.3700000000001,1485011419.6,1485047677.0,54.376,47.756,54.376,45.046,2.6,8.776,162.6,14.11,4.36
01-21-2018,54.431999999999995,41.077999999999996,54.431999999999995,37.854,0.26600000000000007,36.294,0.706,0.15,0.0037400000000000003,0.01954,0.284,1026.3939999999998,1516547426.8,1516583661.6,54.431999999999995,41.794,54.431999999999995,38.068,3.0,8.690000000000001,152.2,7.862,1.052
01-22-2016,62.55799999999999,50.803999999999995,62.572,50.404,0.6239999999999999,46.208,0.71,0.4600000000000001,0.01174,0.037779999999999994,0.6,1016.948,1453475412.4,1453511693.0,62.55799999999999,51.366,62.572,50.632,2.4,8.065999999999999,155.8,14.76,2.802
01-22-2017,55.694,44.504,55.694,45.016,0.908,44.480000000000004,0.788,0.8400000000000001,0.02012,0.08096,0.992,1009.24,1485097788.4,1485134141.4,55.73199999999999,45.092,55.73199999999999,46.946,2.2,7.892,149.6,22.844,4.876
01-22-2018,57.666,43.822,57.666,41.222,0.472,38.388,0.704,0.18,0.003940000000000001,0.020579999999999998,0.39,1026.192,1516633795.8,1516670125.6,57.666,43.822,57.666,41.938,2.8,7.974000000000001,214.4,8.422,1.258
01-23-2016,58.914,44.17,59.032000000000004,48.306,0.654,47.354,0.792,0.49000000000000005,0.007060000000000001,0.05834000000000002,0.892,1016.5459999999999,1453561780.2,1453598157.2,58.914,44.17,59.032000000000004,48.306,2.4,8.304,266.6,15.145999999999997,2.81
01-23-2017,50.63999999999999,39.222,51.19599999999999,42.22,0.7619999999999999,41.412,0.8219999999999998,0.8699999999999999,0.0066,0.02532,0.8119999999999999,1010.876,1485184154.8,1485220606.2,50.66199999999999,39.222,51.217999999999996,42.53,2.4,8.792,185.8,10.315999999999999,2.0700000000000003
01-23-2018,60.876,43.718,60.876,43.146,0.41,39.34400000000001,0.6839999999999999,0.22000000000000003,0.0,0.0,0.0,1023.664,1516720163.0,1516756590.4,60.876,43.774,60.876,43.146,2.8,8.065999999999999,158.8,7.144,0.706
01-24-2016,57.00599999999999,45.20399999999999,57.00599999999999,44.17,0.4779999999999999,43.756,0.7939999999999999,0.53,0.00224,0.014419999999999999,0.2,1021.414,1453648146.6,1453684622.2,57.00599999999999,45.20399999999999,57.00599999999999,44.17,2.4,8.746,275.0,7.24,0.8320000000000001
01-24-2017,53.589999999999996,37.32000000000001,53.589999999999996,39.096000000000004,0.368,37.902,0.762,0.9,0.0009000000000000001,0.00572,0.274,1017.7819999999999,1485270519.6,1485307071.2,53.589999999999996,37.757999999999996,53.589999999999996,39.096000000000004,2.6,8.902,250.6,9.244000000000002,1.3980000000000001
01-24-2018,62.574,43.266000000000005,62.708000000000006,42.168,0.41200000000000003,38.105999999999995,0.67,0.25,0.006279999999999999,0.03548,0.4,1017.902,1516806528.0,1516843055.2,62.970000000000006,43.392,62.970000000000006,42.186,2.8,6.65,97.6,11.532,1.7200000000000002
01-25-2016,59.736000000000004,44.652,59.736000000000004,45.172000000000004,0.4760000000000001,43.336,0.748,0.56,0.0001,0.00102,0.14400000000000002,1023.3220000000001,1453734510.8,1453771087.2,59.736000000000004,44.702,59.736000000000004,45.172000000000004,3.0,8.414,335.8,8.812000000000001,1.332
01-25-2017,53.141999999999996,38.664,53.141999999999996,37.32000000000001,0.236,36.891999999999996,0.754,0.93,0.0,0.0,0.0,1026.056,1485356882.4,1485393536.6,53.141999999999996,38.664,53.141999999999996,37.757999999999996,2.8,8.304,208.6,6.952,0.6519999999999999
01-25-2018,54.970000000000006,39.69199999999999,54.970000000000006,42.228,0.5759999999999998,39.93,0.7419999999999999,0.29,0.00334,0.031479999999999994,0.716,1018.9119999999999,1516892891.4,1516929520.4,54.970000000000006,39.69199999999999,54.970000000000006,42.354,2.8,8.392,249.0,10.732,2.258
01-26-2016,63.598,45.480000000000004,63.598,44.652,0.13800000000000004,39.702,0.652,0.59,0.0,4e-05,0.0,1025.798,1453820873.4,1453857552.6,63.598,45.480000000000004,63.598,44.702,2.8,8.469999999999999,114.0,8.446000000000002,0.774
01-26-2017,56.166,39.316,56.166,38.664,0.148,37.134,0.7139999999999999,0.96,0.0,0.0,0.0,1029.392,1485443244.0,1485480002.2,56.166,39.936,56.166,38.664,3.4,8.643999999999998,333.8,8.928,1.544
01-26-2018,55.698,41.224000000000004,55.698,39.69199999999999,0.29200000000000004,38.974000000000004,0.7519999999999999,0.33,0.0,0.0,0.0,1025.828,1516979253.2,1517015986.2,55.698,41.224000000000004,55.698,39.69199999999999,3.0,8.868,308.8,7.454000000000001,0.554
01-27-2016,64.538,44.38,64.538,45.480000000000004,0.156,39.292,0.642,0.62,0.0,0.0,0.0,1025.998,1453907234.6,1453944018.0,64.538,44.38,64.538,45.480000000000004,3.2,7.678,222.6,6.33,0.826
01-27-2017,58.664,38.10600000000001,58.664,39.316,0.018,32.574,0.596,0.99,0.0,0.0,0.0,1033.338,1485529603.4,1485566467.8,58.664,38.218,58.664,39.9,3.4,8.528,160.8,10.014,1.9579999999999997
01-27-2018,59.786,43.004,59.786,41.358000000000004,0.26399999999999996,37.666,0.6799999999999999,0.36,0.00038,0.0018800000000000002,0.15,1028.0700000000002,1517065613.4,1517102451.6,59.786,43.004,59.786,41.358000000000004,3.2,8.23,242.4,8.742,1.27
01-28-2016,60.622,48.80800000000001,60.622,44.38,0.40800000000000003,41.672000000000004,0.716,0.65,0.00232,0.02046,0.316,1023.9459999999999,1453993593.6,1454030483.8,60.622,48.970000000000006,60.622,44.38,3.0,6.414,111.4,8.931999999999999,0.686
01-28-2017,62.322,38.256,62.322,38.10600000000001,0.012,34.248000000000005,0.6279999999999999,0.02,0.0,0.0,0.0,1033.268,1485615961.4,1485652933.4,62.322,38.256,62.322,38.218,3.4,7.593999999999999,178.4,7.347999999999999,0.882
01-28-2018,68.39599999999999,46.476000000000006,68.39599999999999,43.004,0.002,37.907999999999994,0.6140000000000001,0.4,0.0,5.9999999999999995e-05,0.0,1026.248,1517151971.8,1517188917.4,68.39599999999999,46.476000000000006,68.39599999999999,43.004,3.4,8.456,130.0,8.16,1.1039999999999999
01-29-2016,62.734,48.338,62.734,48.714,0.554,44.81,0.716,0.68,0.0139,0.05166,0.396,1019.3040000000001,1454079951.4,1454116949.6,62.734,48.338,62.734,48.714,3.0,5.774000000000001,158.8,9.398,1.5719999999999998
01-29-2017,64.076,40.596000000000004,64.076,38.256,0.008,35.318,0.6300000000000001,0.06,0.0,0.0,0.0,1028.898,1485702317.8,1485739399.4,64.076,40.596000000000004,64.076,38.256,3.4,7.564,227.6,6.9719999999999995,0.8580000000000002
01-29-2018,67.784,46.62400000000001,67.784,46.476000000000006,0.054000000000000006,39.552,0.6279999999999999,0.44000000000000006,0.0,0.0,0.0,1023.0239999999998,1517238328.4,1517275383.4,67.784,46.62400000000001,67.784,46.476000000000006,3.4,7.382000000000001,227.6,7.653999999999999,0.72
01-30-2016,59.146,46.658,59.146,47.976,0.58,45.02,0.7459999999999999,0.71,0.0016400000000000002,0.011640000000000001,0.5599999999999999,1016.314,1454166307.0,1454203415.4,59.146,47.426,59.146,47.976,3.0,8.11,284.6,10.354,1.1260000000000001
01-30-2017,65.618,41.722,65.618,40.596000000000004,0.036,37.642,0.646,0.09,0.0,0.0,0.0,1023.2540000000001,1485788672.2,1485825865.2,65.618,41.722,65.618,40.596000000000004,3.4,7.031999999999999,238.2,6.617999999999999,0.422
01-30-2018,69.704,43.690000000000005,69.704,46.298,0.192,40.122,0.6260000000000001,0.48,0.0,0.0,0.0,1019.466,1517324683.4,1517361849.0,69.704,44.134,69.704,46.298,3.4,6.6739999999999995,201.8,6.072,0.5279999999999999
01-31-2016,52.61,38.11600000000001,53.464,42.052,0.632,39.714,0.732,0.74,0.01802,0.08026,0.596,1010.4680000000001,1454252661.2,1454289881.4,52.682,40.446,53.464,44.498,2.8,7.531999999999999,301.4,21.446,5.206
01-31-2017,63.924,42.672,63.924,41.692,0.11400000000000002,40.438,0.69,0.13,0.0,0.0,0.0,1019.8720000000001,1485875025.6,1485912331.2,63.924,42.672,63.924,41.692,3.4,6.356,218.6,6.289999999999999,0.554
01-31-2018,68.946,48.13000000000001,68.946,43.690000000000005,0.11399999999999999,39.977999999999994,0.612,0.51,0.0,0.0,0.0,1017.8460000000001,1517411036.8,1517448315.2,68.946,48.13000000000001,68.946,44.134,3.4,7.116,226.6,7.768000000000001,0.82
02-01-2016,53.854,37.46999999999999,53.854,37.852,0.20400000000000001,30.377999999999997,0.5599999999999999,0.77,0.0001,0.0007199999999999999,0.10600000000000001,1019.336,1454339013.8,1454376347.4,53.854,37.495999999999995,53.854,39.251999999999995,3.4,9.292,321.4,18.322,4.036
02-01-2017,64.03200000000001,49.052,64.03200000000001,42.672,0.196,41.226,0.6719999999999999,0.17,0.0,0.0,0.0,1016.5199999999999,1485961376.6,1485998797.2,64.03200000000001,49.052,64.03200000000001,42.672,3.6,6.952,269.6,7.438,0.744
02-01-2018,72.14000000000001,49.488,72.14000000000001,48.13000000000001,0.072,43.162,0.608,0.55,0.0,0.0,0.0,1018.7800000000001,1517497388.4,1517534781.2,72.14000000000001,49.488,72.14000000000001,48.13000000000001,3.4,7.132000000000001,207.2,7.841999999999999,0.8220000000000001
02-02-2016,51.672000000000004,37.17,51.672000000000004,37.31,0.47800000000000004,33.6,0.6759999999999999,0.8,0.00062,0.0060999999999999995,0.34600000000000003,1024.6080000000002,1454425364.6,1454462813.2,51.672000000000004,37.17,51.672000000000004,37.336,2.8,9.16,177.6,8.084,0.8039999999999999
02-02-2017,62.262,53.516000000000005,62.262,49.052,0.736,44.792,0.704,0.2,0.008159999999999999,0.027379999999999998,0.58,1016.8520000000001,1486047726.4,1486085263.0,62.262,53.516000000000005,62.262,49.052,2.8,7.9879999999999995,153.0,9.686000000000002,1.5799999999999996
02-02-2018,74.36600000000001,49.646,74.36600000000001,49.488,0.068,43.416000000000004,0.5900000000000001,0.59,0.0,0.0,0.0,1020.626,1517583738.6,1517621247.0,74.36600000000001,49.646,74.36600000000001,49.488,3.6,7.066,139.4,8.038,1.0559999999999998
02-03-2016,54.984,40.337999999999994,54.984,37.17,0.352,34.96,0.6799999999999999,0.8299999999999998,0.00062,0.00484,0.182,1028.34,1454511714.2,1454549279.2,54.984,40.919999999999995,54.984,37.17,3.2,8.974,80.4,7.304,0.54
